Drug Reaction,sudden_nausea,severe_swelling,rash
Drug Reaction,itching,swelling,fever
Drug Reaction,rash,moderate_itching
Drug Reaction,persistent_fever,swelling
Drug Reaction,drug_reaction,mild_fever,rash,swelling,itching
Drug Reaction,fever,intermittent_nausea,swelling
Drug Reaction,moderate_fever,nausea,persistent_drug_reaction
Drug Reaction,nausea,swelling,rash
Drug Reaction,moderate_nausea,mild_fever,drug_reaction
Drug Reaction,intermittent_drug_reaction,rash
Drug Reaction,rash,itching
Drug Reaction,rash
Drug Reaction,nausea,rash,swelling,moderate_fever
Drug Reaction,itching,sudden_nausea,fever,persistent_rash
Drug Reaction,itching,moderate_swelling,nausea
Drug Reaction,rash,persistent_drug_reaction,itching,swelling,fever
Drug Reaction,rash,fever,drug_reaction
Drug Reaction,nausea,fever,intermittent_itching
Drug Reaction,nausea,itching,rash
Drug Reaction,itching,rash
Drug Reaction,fever
Drug Reaction,itching,rash
Drug Reaction,swelling,drug_reaction
Drug Reaction,nausea,fever,itching
Drug Reaction,nausea,intermittent_fever,rash
Drug Reaction,itching,swelling,fever,drug_reaction
Drug Reaction,swelling,fever,rash,drug_reaction
Drug Reaction,drug_reaction,rash,itching
Drug Reaction,rash
Drug Reaction,persistent_drug_reaction,rash,swelling
Drug Reaction,swelling,nausea,rash,fever
Drug Reaction,drug_reaction,itching,fever,mild_nausea,swelling
Drug Reaction,fever,rash,persistent_nausea
Drug Reaction,swelling,itching,rash,fever,nausea
Drug Reaction,nausea,itching,fever,swelling,intermittent_rash
Drug Reaction,itching,persistent_rash,nausea,drug_reaction,swelling
Drug Reaction,nausea,sudden_rash
Drug Reaction,itching,severe_drug_reaction,fever
Drug Reaction,persistent_swelling,rash,nausea
Drug Reaction,itching,swelling,fever,moderate_nausea
Drug Reaction,persistent_swelling
Drug Reaction,itching,fever
Drug Reaction,swelling,persistent_rash
Drug Reaction,fever,itching,mild_swelling
Drug Reaction,intermittent_rash,nausea
Drug Reaction,swelling,fever,rash
Drug Reaction,rash,sudden_nausea,swelling
Drug Reaction,mild_itching
Drug Reaction,moderate_nausea,persistent_itching,severe_swelling,rash,moderate_drug_reaction
Drug Reaction,fever,rash
Drug Reaction,rash,fever,drug_reaction
Drug Reaction,rash,swelling
Drug Reaction,itching,persistent_nausea,sudden_drug_reaction
Drug Reaction,sudden_swelling,drug_reaction,fever
Drug Reaction,persistent_itching,drug_reaction,nausea,rash
Drug Reaction,sudden_fever
Drug Reaction,nausea,swelling,severe_rash
Drug Reaction,fever,mild_nausea,swelling,moderate_itching
Drug Reaction,rash,itching,drug_reaction,fever
Drug Reaction,fever,intermittent_nausea,drug_reaction,mild_itching,severe_swelling
Drug Reaction,drug_reaction,sudden_fever,itching
Drug Reaction,sudden_nausea,rash
Drug Reaction,intermittent_nausea
Drug Reaction,itching,nausea,rash
Drug Reaction,nausea,sudden_drug_reaction
Drug Reaction,persistent_swelling,intermittent_fever,sudden_itching
Drug Reaction,drug_reaction,severe_rash,itching
Drug Reaction,swelling,fever,itching,persistent_drug_reaction
Drug Reaction,fever,drug_reaction,swelling,rash
Drug Reaction,mild_swelling,rash,itching
Drug Reaction,drug_reaction,moderate_swelling,nausea
Drug Reaction,itching,nausea,rash
Drug Reaction,fever,rash
Drug Reaction,fever,swelling
Drug Reaction,nausea,mild_itching,fever
Drug Reaction,drug_reaction,intermittent_nausea,itching
Drug Reaction,drug_reaction,swelling,persistent_rash,fever
Drug Reaction,swelling,fever,drug_reaction
Drug Reaction,fever
Drug Reaction,rash,nausea,fever
Drug Reaction,sudden_drug_reaction,sudden_fever,rash,itching
Drug Reaction,itching,rash,nausea
Drug Reaction,itching,swelling,rash
Drug Reaction,itching,severe_swelling,moderate_nausea
Drug Reaction,fever,mild_rash
Drug Reaction,swelling,rash,moderate_nausea
Drug Reaction,itching
Drug Reaction,swelling,nausea
Drug Reaction,itching,rash
Drug Reaction,fever,nausea,swelling
Drug Reaction,itching,persistent_drug_reaction,rash,nausea
Drug Reaction,rash,swelling,moderate_itching,nausea
Drug Reaction,rash,mild_swelling,drug_reaction
Drug Reaction,itching,sudden_drug_reaction,fever,rash
Drug Reaction,rash,nausea
Drug Reaction,itching,intermittent_rash
Drug Reaction,swelling
Drug Reaction,nausea
Drug Reaction,swelling,severe_fever,sudden_drug_reaction,itching
Drug Reaction,fever,mild_drug_reaction,swelling
Drug Reaction,fever,drug_reaction
Drug Reaction,itching,nausea
Drug Reaction,nausea,moderate_swelling,moderate_rash,fever,drug_reaction
Drug Reaction,rash,itching,severe_nausea,drug_reaction
Drug Reaction,rash,itching,swelling,mild_fever
Drug Reaction,rash,itching,sudden_nausea
Drug Reaction,swelling,itching
Drug Reaction,itching,sudden_swelling,drug_reaction
Drug Reaction,sudden_rash,itching,nausea,swelling,drug_reaction
Drug Reaction,mild_rash,nausea,moderate_itching,fever
Drug Reaction,persistent_itching,swelling
Drug Reaction,rash,drug_reaction
Drug Reaction,drug_reaction,fever,sudden_swelling,nausea,itching
Drug Reaction,intermittent_rash,persistent_fever
Drug Reaction,intermittent_nausea,rash,drug_reaction
Drug Reaction,rash,swelling,nausea,drug_reaction
Drug Reaction,persistent_rash,drug_reaction,sudden_fever
Drug Reaction,nausea,sudden_fever
Drug Reaction,nausea,persistent_rash,fever
Drug Reaction,itching,nausea,moderate_fever,drug_reaction
Drug Reaction,swelling,rash,itching
Drug Reaction,fever,swelling
Drug Reaction,nausea,severe_itching,fever
Drug Reaction,drug_reaction,mild_itching
Drug Reaction,fever,nausea,swelling,moderate_rash,drug_reaction
Drug Reaction,swelling
Drug Reaction,itching,drug_reaction,nausea,swelling,rash
Drug Reaction,mild_fever,itching,persistent_swelling,rash
Drug Reaction,nausea,swelling,itching,drug_reaction
Drug Reaction,moderate_swelling,nausea,drug_reaction
Drug Reaction,rash,nausea
Drug Reaction,nausea,itching,fever
Drug Reaction,itching,drug_reaction,nausea
Drug Reaction,itching,nausea,sudden_rash
Drug Reaction,sudden_fever,mild_rash
Drug Reaction,swelling,rash,fever
Drug Reaction,nausea,rash,swelling,itching
Drug Reaction,severe_swelling,moderate_fever,severe_itching
Drug Reaction,swelling,fever,itching
Drug Reaction,fever,nausea
Drug Reaction,persistent_fever,persistent_swelling,rash,itching,intermittent_drug_reaction
Drug Reaction,moderate_fever,intermittent_nausea
Drug Reaction,sudden_rash,drug_reaction,fever,itching
Drug Reaction,sudden_nausea,fever,swelling,mild_itching
Drug Reaction,swelling,fever,drug_reaction,sudden_rash
Drug Reaction,persistent_fever,itching,rash,swelling,mild_nausea
Drug Reaction,itching
Drug Reaction,fever,sudden_swelling,rash
Drug Reaction,fever,itching,drug_reaction,severe_rash,swelling
Drug Reaction,drug_reaction,fever,swelling
Drug Reaction,fever,nausea,moderate_itching
Drug Reaction,rash,swelling,nausea
Drug Reaction,drug_reaction,persistent_nausea,persistent_itching
Drug Reaction,nausea,swelling,drug_reaction
Drug Reaction,nausea,fever,rash,swelling
Drug Reaction,drug_reaction,rash,fever,mild_swelling
Drug Reaction,rash,itching,swelling
Drug Reaction,fever
Drug Reaction,drug_reaction,persistent_itching
Drug Reaction,nausea,fever,rash,drug_reaction
Drug Reaction,rash,drug_reaction,sudden_itching
Drug Reaction,nausea,persistent_drug_reaction
Drug Reaction,swelling,drug_reaction
Drug Reaction,itching,rash
Drug Reaction,fever,rash,sudden_itching
Drug Reaction,nausea,fever
Drug Reaction,swelling,itching,drug_reaction
Drug Reaction,rash,nausea,swelling
Drug Reaction,swelling,rash,severe_nausea
Drug Reaction,fever
Drug Reaction,swelling
Drug Reaction,rash,nausea,drug_reaction
Drug Reaction,fever,nausea,severe_drug_reaction,itching,swelling
Drug Reaction,drug_reaction,swelling,fever
Drug Reaction,swelling,persistent_drug_reaction,rash
Drug Reaction,persistent_rash,itching
Drug Reaction,fever,itching,nausea
Drug Reaction,itching,persistent_fever,rash
Drug Reaction,fever,sudden_nausea,drug_reaction
Drug Reaction,sudden_swelling,itching
Drug Reaction,swelling,persistent_drug_reaction,fever
Drug Reaction,mild_fever,swelling,persistent_rash
Drug Reaction,swelling,sudden_rash,sudden_drug_reaction,itching
Drug Reaction,swelling
Drug Reaction,drug_reaction,rash,intermittent_fever
Drug Reaction,fever,mild_nausea
Drug Reaction,rash,drug_reaction,moderate_nausea,swelling
Drug Reaction,rash,nausea
Drug Reaction,rash,intermittent_drug_reaction,fever
Drug Reaction,nausea,swelling,fever
Drug Reaction,nausea,swelling
Drug Reaction,nausea
Drug Reaction,fever,intermittent_drug_reaction
Drug Reaction,severe_itching,drug_reaction,mild_swelling,fever
Drug Reaction,severe_nausea,drug_reaction,swelling
Drug Reaction,swelling
Drug Reaction,nausea
Drug Reaction,severe_swelling,rash,fever,severe_nausea,intermittent_itching
Drug Reaction,mild_fever,drug_reaction,swelling,nausea,rash
Drug Reaction,fever,intermittent_swelling,nausea,severe_rash
Drug Reaction,rash,persistent_swelling,sudden_nausea,itching,persistent_fever
Drug Reaction,fever,intermittent_nausea,sudden_swelling,drug_reaction
Drug Reaction,fever,nausea,swelling
Drug Reaction,persistent_rash,sudden_itching
Drug Reaction,swelling,persistent_itching,drug_reaction,severe_fever,nausea
Drug Reaction,sudden_fever,swelling,drug_reaction
Drug Reaction,fever,swelling,sudden_rash
Drug Reaction,drug_reaction,nausea,fever
Drug Reaction,rash,nausea,intermittent_itching
Drug Reaction,swelling,fever
Drug Reaction,sudden_fever,drug_reaction,swelling
Drug Reaction,mild_nausea,intermittent_rash,itching,fever
Drug Reaction,swelling,itching,fever
Drug Reaction,intermittent_rash,itching,sudden_drug_reaction
Drug Reaction,rash,fever,swelling
Drug Reaction,itching,fever,rash
Drug Reaction,swelling,nausea
Drug Reaction,mild_rash,mild_swelling,fever
Drug Reaction,persistent_nausea,rash,mild_swelling
Drug Reaction,sudden_swelling,rash,nausea,fever
Drug Reaction,swelling,fever,sudden_drug_reaction,nausea
Drug Reaction,rash,drug_reaction,swelling,itching
Drug Reaction,moderate_rash,nausea,fever,sudden_swelling,drug_reaction
Drug Reaction,nausea,swelling,itching
Drug Reaction,sudden_swelling,fever,itching
Drug Reaction,drug_reaction,itching,fever
Drug Reaction,itching,intermittent_fever
Drug Reaction,moderate_nausea,itching,fever,drug_reaction
Drug Reaction,sudden_drug_reaction,rash,swelling,severe_itching,fever
Drug Reaction,swelling,severe_fever,rash,moderate_drug_reaction
Drug Reaction,drug_reaction,rash,severe_swelling
Drug Reaction,sudden_fever,rash,severe_drug_reaction
Drug Reaction,rash,mild_swelling,mild_nausea
Drug Reaction,sudden_swelling,persistent_itching,rash
Drug Reaction,itching,drug_reaction,nausea,fever
Drug Reaction,drug_reaction,rash,swelling
Drug Reaction,intermittent_swelling,itching,nausea
Drug Reaction,mild_drug_reaction,rash,itching
Drug Reaction,rash,moderate_drug_reaction,severe_swelling
Drug Reaction,drug_reaction,itching,fever
Drug Reaction,persistent_swelling
Drug Reaction,moderate_itching,rash,severe_drug_reaction
Drug Reaction,rash,mild_itching
Drug Reaction,intermittent_drug_reaction,rash,nausea,itching
Drug Reaction,persistent_itching,intermittent_nausea,mild_drug_reaction
Drug Reaction,nausea,swelling,sudden_fever,drug_reaction,sudden_rash
Drug Reaction,intermittent_drug_reaction,itching,nausea,rash,moderate_swelling
Drug Reaction,drug_reaction,persistent_nausea,itching,rash,fever
Drug Reaction,fever,swelling,drug_reaction,intermittent_itching
Drug Reaction,rash
Drug Reaction,fever,mild_itching,swelling
Drug Reaction,sudden_nausea
Drug Reaction,swelling,nausea,mild_fever,rash,itching
Drug Reaction,itching,swelling
Drug Reaction,itching,sudden_swelling,drug_reaction
Drug Reaction,moderate_itching,rash
Drug Reaction,intermittent_itching,fever,nausea
Drug Reaction,drug_reaction
Drug Reaction,fever,drug_reaction
Drug Reaction,itching,swelling
Drug Reaction,sudden_drug_reaction,nausea,itching
Drug Reaction,nausea,persistent_itching,swelling,drug_reaction,rash
Drug Reaction,swelling,fever,nausea,itching,drug_reaction
Drug Reaction,swelling,nausea,rash
Drug Reaction,nausea,severe_itching,swelling
Drug Reaction,swelling
Drug Reaction,moderate_drug_reaction,rash,sudden_fever,swelling
Drug Reaction,itching,nausea
Drug Reaction,fever,nausea,itching,rash
Drug Reaction,moderate_drug_reaction
Drug Reaction,persistent_swelling
Drug Reaction,rash,itching
Drug Reaction,rash
Drug Reaction,drug_reaction,rash,itching,fever,nausea
Drug Reaction,persistent_rash,nausea,itching
Drug Reaction,fever,drug_reaction
Drug Reaction,rash,itching,drug_reaction,nausea
Drug Reaction,drug_reaction,mild_rash,itching
Drug Reaction,rash,itching,nausea
Drug Reaction,swelling
Drug Reaction,nausea,rash,fever,intermittent_itching,intermittent_swelling
Drug Reaction,itching,mild_fever,intermittent_drug_reaction
Drug Reaction,drug_reaction,nausea,swelling
Drug Reaction,moderate_itching
Drug Reaction,nausea,fever,intermittent_itching
Drug Reaction,itching,drug_reaction
Drug Reaction,severe_drug_reaction,rash
Drug Reaction,intermittent_rash,sudden_swelling,itching,nausea
Drug Reaction,swelling
Drug Reaction,nausea,sudden_itching
Drug Reaction,nausea,rash,swelling
Drug Reaction,persistent_swelling,sudden_rash,itching
Drug Reaction,moderate_rash,swelling
Drug Reaction,drug_reaction,swelling
Drug Reaction,intermittent_swelling,fever,drug_reaction,itching
Drug Reaction,fever,rash
Drug Reaction,nausea,severe_rash,itching,sudden_drug_reaction,swelling
Drug Reaction,itching
Drug Reaction,swelling
Drug Reaction,drug_reaction,nausea,moderate_rash,itching
Drug Reaction,itching,moderate_fever,swelling,nausea
Drug Reaction,rash,drug_reaction,fever,nausea
Drug Reaction,drug_reaction,rash,fever,intermittent_nausea
Drug Reaction,rash,swelling,intermittent_itching
Drug Reaction,drug_reaction,itching
Drug Reaction,moderate_itching,sudden_rash,sudden_nausea,fever
Drug Reaction,nausea,itching
Drug Reaction,intermittent_swelling,itching,fever
Drug Reaction,nausea,drug_reaction,itching
Drug Reaction,itching,sudden_fever,nausea
Drug Reaction,nausea,rash
Drug Reaction,fever,intermittent_drug_reaction,rash
Drug Reaction,nausea,persistent_fever,swelling,rash
Drug Reaction,moderate_fever,swelling,rash,nausea
Drug Reaction,rash,fever,itching
Drug Reaction,swelling,itching
Drug Reaction,nausea,drug_reaction,rash
Drug Reaction,rash,itching
Drug Reaction,rash,fever
Drug Reaction,mild_swelling,fever,moderate_drug_reaction
Drug Reaction,nausea,moderate_fever,swelling
Drug Reaction,itching,drug_reaction,sudden_rash,sudden_nausea
Drug Reaction,drug_reaction,itching
Drug Reaction,itching,rash,fever
Drug Reaction,rash
Drug Reaction,severe_drug_reaction,fever
Drug Reaction,mild_itching,drug_reaction,fever
Malaria,body_pain,severe_sweating,sudden_nausea
Malaria,fever,headache,body_pain
Malaria,sweating,moderate_fever
Malaria,intermittent_sweating,chills,headache
Malaria,fever,body_pain
Malaria,severe_nausea,sudden_fever
Malaria,moderate_headache,sweating,body_pain
Malaria,moderate_fever,severe_nausea,body_pain
Malaria,intermittent_nausea,intermittent_fever,headache,body_pain
Malaria,fever,body_pain
Malaria,sweating,intermittent_nausea,body_pain
Malaria,sudden_fever,sweating,body_pain
Malaria,headache,fever,persistent_chills,body_pain,sweating
Malaria,chills,intermittent_sweating,body_pain
Malaria,body_pain,nausea,intermittent_sweating
Malaria,fever,intermittent_headache,chills,sweating
Malaria,nausea,moderate_chills,sweating,body_pain
Malaria,body_pain,fever,nausea,chills
Malaria,chills
Malaria,moderate_fever,chills,intermittent_sweating,body_pain
Malaria,nausea,body_pain,intermittent_fever,sudden_chills,intermittent_headache
Malaria,chills,body_pain,fever
Malaria,chills,headache,nausea
Malaria,nausea,body_pain,headache
Malaria,headache,nausea
Malaria,sweating,body_pain,chills,headache,fever
Malaria,mild_fever,moderate_sweating,chills
Malaria,intermittent_headache,persistent_fever
Malaria,sudden_chills,body_pain,nausea
Malaria,nausea,severe_sweating,fever,intermittent_body_pain,headache
Malaria,fever,moderate_chills
Malaria,headache,persistent_sweating,intermittent_nausea
Malaria,headache
Malaria,chills,sudden_headache,body_pain,nausea
Malaria,fever,sweating,chills,nausea
Malaria,chills,fever,body_pain,headache,nausea
Malaria,persistent_body_pain,headache
Malaria,persistent_sweating,mild_body_pain,sudden_nausea
Malaria,chills,sudden_body_pain,sweating
Malaria,mild_body_pain,chills,fever
Malaria,headache,nausea,chills
Malaria,nausea,fever,body_pain
Malaria,intermittent_body_pain,chills,headache,fever
Malaria,chills,sudden_sweating,headache
Malaria,headache,persistent_fever,moderate_body_pain,nausea,chills
Malaria,moderate_nausea,chills
Malaria,chills,nausea,moderate_sweating,fever
Malaria,chills,headache,fever
Malaria,chills,headache,nausea
Malaria,chills
Malaria,chills,sudden_body_pain,sweating,headache
Malaria,fever,nausea
Malaria,headache,mild_chills,fever,nausea
Malaria,body_pain,sweating,persistent_headache,nausea,fever
Malaria,moderate_chills,body_pain,persistent_nausea
Malaria,sweating,moderate_body_pain,severe_headache,fever
Malaria,nausea,persistent_body_pain,headache,fever,chills
Malaria,sweating,chills,nausea
Malaria,moderate_body_pain,sweating,persistent_chills
Malaria,fever,sweating,chills
Malaria,persistent_sweating,mild_chills
Malaria,nausea,moderate_fever
Malaria,headache,nausea,fever,persistent_sweating,intermittent_chills
Malaria,headache,nausea,chills
Malaria,moderate_sweating,chills
Malaria,chills,fever,sweating,nausea
Malaria,nausea,body_pain,fever
Malaria,nausea,intermittent_fever,sweating
Malaria,headache,chills,persistent_sweating
Malaria,body_pain,mild_fever
Malaria,body_pain,sweating,sudden_headache
Malaria,sweating,nausea,headache
Malaria,headache,nausea,sweating
Malaria,fever,body_pain,sweating,persistent_chills
Malaria,body_pain,fever
Malaria,fever,sweating,chills,nausea,body_pain
Malaria,persistent_fever,chills,nausea,headache,sweating
Malaria,severe_body_pain,chills,fever
Malaria,nausea,fever,body_pain
Malaria,moderate_nausea,headache,chills
Malaria,nausea,headache,body_pain
Malaria,sweating,body_pain,nausea
Malaria,sudden_body_pain,sudden_fever,sweating,severe_chills
Malaria,headache,body_pain,fever,chills
Malaria,chills,nausea,headache
Malaria,moderate_chills,headache
Malaria,fever,body_pain
Malaria,nausea,fever,sweating
Malaria,sweating,persistent_nausea,persistent_headache
Malaria,chills,sweating,body_pain
Malaria,chills
Malaria,severe_nausea,headache
Malaria,headache,nausea
Malaria,body_pain,moderate_headache,sweating
Malaria,body_pain,sudden_chills,mild_nausea,headache
Malaria,body_pain,nausea
Malaria,severe_fever,nausea,body_pain
Malaria,nausea,headache,body_pain
Malaria,headache,chills,nausea
Malaria,sweating,nausea,body_pain
Malaria,body_pain,sweating,severe_nausea,headache
Malaria,intermittent_body_pain,headache,sweating
Malaria,fever,chills,body_pain
Malaria,fever,intermittent_sweating
Malaria,intermittent_fever,nausea,body_pain,severe_chills
Malaria,severe_chills,fever
Malaria,sweating,nausea,headache,persistent_body_pain
Malaria,body_pain,mild_headache,nausea
Malaria,persistent_headache,body_pain,chills
Malaria,sweating,fever,nausea
Malaria,sudden_chills,nausea,headache,sweating
Malaria,sweating,chills
Malaria,nausea,body_pain
Malaria,headache,fever
Malaria,mild_chills,headache,intermittent_fever,persistent_sweating
Malaria,sweating,chills
Malaria,body_pain,severe_headache,nausea,intermittent_fever,intermittent_sweating
Malaria,chills,fever
Malaria,sudden_body_pain,nausea,persistent_headache
Malaria,intermittent_fever,chills,mild_headache
Malaria,moderate_headache,mild_nausea
Malaria,persistent_headache,intermittent_chills,fever
Malaria,persistent_body_pain
Malaria,sweating,chills,body_pain,nausea
Malaria,sweating
Malaria,fever,sweating
Malaria,chills,nausea
Malaria,chills,body_pain,nausea,fever
Malaria,persistent_nausea,sudden_fever,headache,sudden_sweating
Malaria,sweating,moderate_body_pain,persistent_headache
Malaria,persistent_sweating,chills
Malaria,moderate_nausea,body_pain,moderate_headache
Malaria,sweating,headache,mild_chills,fever,persistent_body_pain
Malaria,sudden_nausea,chills
Malaria,chills,nausea,sweating
Malaria,sweating,chills,fever,nausea
Malaria,body_pain,headache,sweating
Malaria,sweating,headache,chills
Malaria,sweating,sudden_chills,nausea,severe_fever,body_pain
Malaria,severe_headache,body_pain,chills
Malaria,headache,sudden_fever,chills
Malaria,nausea
Malaria,chills,moderate_body_pain,sweating,headache
Malaria,persistent_nausea
Malaria,chills,sudden_headache,nausea
Malaria,persistent_sweating,severe_headache
Malaria,moderate_sweating,headache,fever
Malaria,nausea,chills,body_pain
Malaria,headache,sweating
Malaria,severe_nausea,headache,severe_sweating
Malaria,sudden_chills,sweating,nausea
Malaria,nausea,sweating,body_pain,fever
Malaria,persistent_sweating,headache,persistent_fever
Malaria,moderate_sweating,fever,chills
Malaria,nausea,intermittent_body_pain
Malaria,sudden_body_pain
Malaria,body_pain,fever,intermittent_headache
Malaria,sweating,moderate_body_pain,nausea,headache,fever
Malaria,mild_nausea,persistent_headache,fever,chills
Malaria,intermittent_sweating,headache
Malaria,chills,nausea,sweating
Malaria,nausea,chills
Malaria,nausea,body_pain,chills
Malaria,moderate_nausea,fever,body_pain
Malaria,body_pain,moderate_headache,persistent_chills
Malaria,body_pain,mild_nausea,chills
Malaria,sweating,moderate_headache,intermittent_nausea
Malaria,headache,sweating,sudden_fever
Malaria,chills,sweating,nausea,body_pain,headache
Malaria,persistent_body_pain,sweating,fever
Malaria,nausea,chills,fever
Malaria,nausea,headache
Malaria,persistent_sweating,body_pain,fever
Malaria,fever,persistent_headache,sweating
Malaria,body_pain,mild_chills
Malaria,sweating,nausea,fever
Malaria,chills,moderate_headache,fever
Malaria,body_pain,moderate_sweating,headache
Malaria,sweating
Malaria,sweating,persistent_fever,nausea
Malaria,chills,headache,fever
Malaria,mild_body_pain,headache
Malaria,sudden_body_pain,fever,nausea
Malaria,fever,headache,nausea,body_pain,sweating
Malaria,headache,body_pain
Malaria,body_pain,fever,nausea
Malaria,nausea,body_pain,sweating,persistent_headache
Malaria,sweating,severe_nausea,body_pain
Malaria,sweating,persistent_fever
Malaria,moderate_headache,mild_chills,body_pain
Malaria,fever,headache,nausea
Malaria,chills,headache,moderate_nausea,sweating
Malaria,fever,headache,sweating
Malaria,body_pain,headache,intermittent_fever
Malaria,fever,sweating,chills
Malaria,fever,sweating
Malaria,chills,mild_headache
Malaria,chills,intermittent_fever,sweating
Malaria,chills,body_pain,nausea,fever
Malaria,nausea,persistent_fever,headache
Malaria,headache
Malaria,chills,body_pain
Malaria,chills,nausea,mild_headache
Malaria,headache,body_pain,sudden_nausea
Malaria,sweating,nausea,mild_headache
Malaria,sweating
Malaria,headache,intermittent_chills,nausea,sudden_sweating
Malaria,headache
Malaria,persistent_sweating,fever,severe_body_pain,chills
Malaria,sweating,fever,severe_body_pain
Malaria,sweating,headache,severe_fever
Malaria,intermittent_chills,nausea
Malaria,body_pain,nausea
Malaria,fever,body_pain,chills
Malaria,fever,sweating,chills
Malaria,fever,moderate_body_pain,nausea
Malaria,body_pain,chills,severe_headache,sweating
Malaria,nausea,headache,fever,persistent_body_pain,sweating
Malaria,sudden_headache,fever
Malaria,headache,moderate_sweating,body_pain,intermittent_nausea
Malaria,chills,mild_body_pain
Malaria,body_pain,intermittent_sweating,chills,fever
Malaria,sweating,intermittent_nausea,body_pain
Malaria,body_pain,nausea,chills,mild_headache
Malaria,chills,body_pain,nausea,sudden_headache,fever
Malaria,chills,headache,sweating,nausea,fever
Malaria,body_pain,fever,mild_headache,nausea
Malaria,severe_nausea
Malaria,mild_headache,severe_nausea
Malaria,nausea,fever,sweating,moderate_chills,sudden_body_pain
Malaria,headache,body_pain,sudden_chills,sweating
Malaria,fever,chills,sweating,body_pain
Malaria,nausea,intermittent_chills,sweating
Malaria,nausea
Malaria,mild_sweating,chills,headache,persistent_nausea,body_pain
Malaria,headache,chills,mild_fever
Malaria,mild_chills,mild_headache,persistent_body_pain
Malaria,body_pain,sweating,mild_headache,nausea,fever
Malaria,fever,headache,sweating
Malaria,fever,headache
Malaria,persistent_fever,headache,chills,body_pain,intermittent_sweating
Malaria,mild_nausea,intermittent_headache,sudden_body_pain,intermittent_fever,sudden_sweating
Malaria,sudden_headache,fever,sweating,nausea,moderate_chills
Malaria,persistent_fever,headache,sweating
Malaria,body_pain,chills,nausea,intermittent_headache
Malaria,intermittent_chills,persistent_sweating,moderate_body_pain
Malaria,nausea,sweating,fever
Malaria,nausea,body_pain
Malaria,persistent_fever,sudden_nausea,headache,sudden_chills
Malaria,fever,intermittent_sweating,moderate_body_pain,chills,headache
Malaria,nausea,body_pain,mild_chills
Malaria,chills,fever,severe_headache
Malaria,fever,mild_headache,intermittent_chills,mild_body_pain,nausea
Malaria,body_pain,chills,headache
Malaria,sweating,fever,body_pain
